College,Category,Candidate,Year,Round,Status,University,Code,Rank,Percentile
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",NT-A,Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,12589,21.9419522
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",NT-B,Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,12926,19.0140171
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",NT-C,Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,10119,42.5109359
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",NT-D,Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,12382,25.1732175
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",OBC,Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,11932,28.4906926
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,9430,49.8355631
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",SC,Other Than Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,12878,19.0140171
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,12855,19.0140171
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,10908,38.9571825
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",NT-B,Other Than Home University,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,13356,16.3542897
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",EWS,State Level Seats,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,6280,67.4766116
"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided-Autonomous,Dr. Babasaheb Ambedkar Marathwada University,2113,3041,84.6355248
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",OPEN,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,11666,31.9358856
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",SC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,12169,25.1732175
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",NT-C,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,12725,21.9419522
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",OBC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,14092,5.5653118
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,12490,25.1732175
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,13893,9.1318369
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,12369,25.1732175
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,13321,16.3542897
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,10566,38.9571825
"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2115,6370,67.4766116
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",OPEN,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,5708,70.6887193
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",SC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,11253,35.4960248
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",NT-A,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,6571,64.0473834
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",NT-C,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,11921,28.4906926
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",OBC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,10550,38.9571825
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,13111,19.0140171
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,14340,3.0077589
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,14293,3.0077589
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,5726,70.6887193
"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2119,5604,70.6887193
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",OPEN,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,9485,46.1540918
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",SC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,14276,4.150835
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",NT-C,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,14327,3.0077589
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",OBC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,12550,21.9419522
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,10968,35.4960248
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,11882,28.4906926
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,11077,35.4960248
"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2120,4954,73.7571442
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",OPEN,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,5556,70.6887193
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",SC,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,9830,46.1540918
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",ST,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,13516,13.8063157
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",NT-A,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,12913,19.0140171
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",NT-B,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,7817,57.0069287
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",NT-C,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,9658,46.1540918
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",OBC,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,9435,49.8355631
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,9458,46.1540918
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,12103,28.4906926
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,11126,35.4960248
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",NT-A,Other Than Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,13352,16.3542897
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",NT-D,Other Than Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,7550,60.5862256
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,4553,76.6180274
"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2124,3823,79.5012612
"M.S. Bidve Engineering College, Latur",OPEN-PWD,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,13124,19.0140171
"M.S. Bidve Engineering College, Latur",OPEN,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,4951,73.7571442
"M.S. Bidve Engineering College, Latur",SC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,7305,60.5862256
"M.S. Bidve Engineering College, Latur",NT-A,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,9226,49.8355631
"M.S. Bidve Engineering College, Latur",NT-B,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,10110,42.5109359
"M.S. Bidve Engineering College, Latur",NT-C,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,7177,60.5862256
"M.S. Bidve Engineering College, Latur",NT-D,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,7615,60.5862256
"M.S. Bidve Engineering College, Latur",OBC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,7240,60.5862256
"M.S. Bidve Engineering College, Latur",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,10777,38.9571825
"M.S. Bidve Engineering College, Latur",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,14231,4.150835
"M.S. Bidve Engineering College, Latur",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,13573,13.8063157
"M.S. Bidve Engineering College, Latur",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,8100,57.0069287
"M.S. Bidve Engineering College, Latur",NT-A,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,12487,25.1732175
"M.S. Bidve Engineering College, Latur",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,7267,60.5862256
"M.S. Bidve Engineering College, Latur",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,3942,79.5012612
"M.S. Bidve Engineering College, Latur",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2129,2057,88.9076918
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",OPEN,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,9588,46.1540918
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",SC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,12417,25.1732175
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",NT-A,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,12629,21.9419522
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",NT-B,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,13264,16.3542897
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",NT-C,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,10878,38.9571825
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",NT-D,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,11468,31.9358856
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",OBC,Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,13483,13.8063157
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,13848,9.1318369
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,14379,2.171206
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,13608,11.3413583
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,13885,9.1318369
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,8690,53.4946837
"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,"Swami Ramanand Teerth Marathwada University, Nanded",2519,6342,67.4766116
"Jay Bhavani Institute of Management, Badnapur, Jalna",OPEN,Home University,2023,CAP Round-1,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,2622,10981,35.4960248
